app_name,count,mean,positive_rate,weighted_score
Bad Hotel,237,-0.3670886075949367,0.31645569620253167,0.3518000430029692
Bad Mojo Redux,30,0.7333333333333333,0.8666666666666667,0.7362518827263036
Bad Rats,8954,0.5805226714317624,0.7902613357158812,0.7715071202199206
Bad Rats Show,272,0.7352941176470589,0.8676470588235294,0.7997152678058193
Bad Sector HDD,12,0.8333333333333334,0.9166666666666666,0.7241544051916865
Badiya,95,0.3894736842105263,0.6947368421052632,0.6454506775824694
Badland Bandits,60,-0.03333333333333333,0.48333333333333334,0.4881684940820957
Baezult,25,0.44,0.72,0.6374963314488284
BalanCity,19,0.47368421052631576,0.7368421052631579,0.6407229691468787
Baldur's Gate II: Enhanced Edition,1277,0.6898981989036805,0.8449490994518403,0.8048996965063018
Baldur's Gate: Enhanced Edition,2099,0.6760362077179609,0.8380181038589805,0.8042231154891013
Ball of Wonder,6,0.6666666666666666,0.8333333333333334,0.6477756738429165
Ballad of Solar,40,0.85,0.925,0.7860391017799886
Ballads of Reemus: When the Bed Bites,15,1.0,1.0,0.7829829922085341
Ballistic Overkill,459,0.5729847494553377,0.7864923747276689,0.7412502399940881
Ballistic Tanks,28,0.8571428571428571,0.9285714285714286,0.7730473805224707
BallisticNG,389,0.8251928020565553,0.9125964010282777,0.844120576873588
Ballistick,20,0.6,0.8,0.6800242188780103
Balrum,149,0.5570469798657718,0.7785234899328859,0.7168933596195896
Bamboo EP,11,1.0,1.0,0.7633513242757667
BanHammer,38,0.05263157894736842,0.5263157894736842,0.5175808835559356
Band of Drones,3,1.0,1.0,0.6705937099936721
Bang Bang Racing,117,0.4700854700854701,0.7350427350427351,0.6791380506009459
Banished,13766,0.8105477262821444,0.9052738631410722,0.8822682498179569
Banzai Escape,34,0.23529411764705882,0.6176470588235294,0.5773038649217855
Barbara-ian,23,0.8260869565217391,0.9130434782608695,0.7543676458976502
Barbarian Brawl,20,-0.1,0.45,0.4699959635203316
Bard to the Future,41,0.12195121951219512,0.5609756097560976,0.5411827100008937
Bard's Gold,33,0.696969696969697,0.8484848484848485,0.7279360714797509
Bardbarian,661,0.7579425113464447,0.8789712556732224,0.8253368586631518
Barnyard Mahjong 3,7,0.7142857142857143,0.8571428571428571,0.666164218251791
Baron Wittard,3,1.0,1.0,0.6705937099936721
Barren Roads,46,0.043478260869565216,0.5217391304347826,0.5149174627764617
Barrow Hill: Curse of the Ancient Circle,9,0.5555555555555556,0.7777777777777778,0.6388888888888888
Barrow Hill: The Dark Path,26,0.46153846153846156,0.7307692307692307,0.6452045617616633
Barter Empire,22,0.0,0.5,0.5
Baseball Mogul 2015,10,0.6,0.8,0.6542425307256261
Baseball Mogul Diamond,3,1.0,1.0,0.6705937099936721
Basement,741,0.7435897435897436,0.8717948717948718,0.8209525096146948
BasketBelle,81,0.7283950617283951,0.8641975308641975,0.7675431325990961
Basketball Pro Management 2014,28,-0.6428571428571429,0.17857142857142858,0.29521446460814704
Basketball Pro Management 2015,26,-0.23076923076923078,0.38461538461538464,0.42739771911916835
Bass Blocks,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Bastion,14790,0.9540229885057471,0.9770114942528736,0.9505121880452623
Bathory - The Bloody Countess,9,-0.1111111111111111,0.4444444444444444,0.4722222222222222
Batla,428,0.08411214953271028,0.5420560747663551,0.5352737258399547
Batman - The Telltale Series,2298,0.47867711053089645,0.7393385552654482,0.7160528925162991
Batman: Arkham Asylum GOTY Edition,6895,0.9158810732414794,0.9579405366207396,0.9259312368029398
Batman: Arkham City GOTY,868,1.0,1.0,0.9348016066494098
Batman™: Arkham Knight,16948,0.14007552513570923,0.5700377625678547,0.5663032576158614
Batman™: Arkham Origins,7905,0.6037950664136622,0.8018975332068311,0.7816460123862434
Batman™: Arkham Origins Blackgate - Deluxe Edition,492,-0.2886178861788618,0.3556910569105691,0.3780095850051341
Battle Academy,60,0.7666666666666667,0.8833333333333333,0.7721246361117989
Battle Academy 2: Eastern Front,40,0.85,0.925,0.7860391017799886
Battle Battalions,141,0.1773049645390071,0.5886524822695035,0.5687096172695956
Battle Brothers,1062,0.8738229755178908,0.9369114877589454,0.8832928015710022
Battle Dome,377,0.8726790450928382,0.9363395225464191,0.8632387095960481
Battle Fantasia -Revised Edition-,39,0.5384615384615384,0.7692307692307693,0.6805444603829117
Battle Fleet 2,146,0.6301369863013698,0.815068493150685,0.7449266057216148
Battle For The Sun,25,-0.12,0.44,0.4625010005139559
Battle Forever,9,-0.1111111111111111,0.4444444444444444,0.4722222222222222
Battle Group 2,189,0.6931216931216931,0.8465608465608465,0.7751430726371225
Battle Islands,1059,0.33899905571293676,0.6694995278564684,0.648680488733873
Battle Islands: Commanders,139,-0.09352517985611511,0.45323741007194246,0.46380192699449513
Battle Mages,22,0.36363636363636365,0.6818181818181818,0.611069820369577
Battle Mages: Sign of Darkness,8,1.0,1.0,0.7419437476723167
Battle Of Europe,5,0.2,0.6,0.5416886451221723
Battle Ranch,146,-0.0410958904109589,0.4794520547945205,0.4840265257138077
Battle Worlds: Kronos,92,0.30434782608695654,0.6521739130434783,0.6132901941419344
Battle for Blood - Epic battles within 30 seconds!,280,0.4,0.7,0.6633650213481393
Battle of Empires : 1914-1918,682,0.19648093841642228,0.5982404692082112,0.5844669545385403
Battle of the Bulge,54,0.25925925925925924,0.6296296296296297,0.5908322041776012
Battle vs Chess,194,0.12371134020618557,0.5618556701030928,0.5492080035562731
BattleBlock Theater,15245,0.9580190226303706,0.9790095113151853,0.9526408106693856
BattleLore: Command,34,0.35294117647058826,0.6764705882352942,0.6159557973826784
BattleQuiz,10,-0.6,0.2,0.34575746927437395
BattleSpace,33,-0.5151515151515151,0.24242424242424243,0.33152551238453193
BattleStick,391,-0.1867007672634271,0.40664961636828645,0.4221185085897977
BattleTime,15,0.2,0.6,0.5565965984417068
Battleborn,4215,0.2531435349940688,0.6265717674970344,0.6163121059963751
Battlefield: Bad Company™ 2,6214,0.7679433537174123,0.8839716768587061,0.8562793389331722
Battlefleet Gothic: Armada,2033,0.42154451549434335,0.7107722577471717,0.6894957387299304
Battlegrounds of Eldhelm,90,0.3333333333333333,0.6666666666666666,0.6238001170716613
Battlepaths,196,0.1326530612244898,0.5663265306122449,0.5528062992689452
Battlepillars Gold Edition,123,0.6910569105691057,0.8455284552845529,0.764562751029994
Battleplan: American Civil War,59,0.288135593220339,0.6440677966101694,0.6020638545371579
Battlerite,7364,0.8799565453557849,0.9399782726778925,0.9098276536008444
Battles of Norghan,7,0.7142857142857143,0.8571428571428571,0.666164218251791
Battlestations: Pacific,499,0.2665330661322645,0.6332665330661322,0.6127430923602658
Battletank LOBA,6,0.0,0.5,0.5
Battlevoid: Harbinger,254,0.6220472440944882,0.8110236220472441,0.7523621989437025
Battlezone 98 Redux,288,0.8680555555555556,0.9340277777777778,0.8551937967840223
Bayla Bunny,13,0.07692307692307693,0.5384615384615384,0.5210832206836116
Bazaar,7,1.0,1.0,0.7326299055525074
Beach Ball Valley,9,0.7777777777777778,0.8888888888888888,0.6944444444444444
Beach Bounce,139,0.26618705035971224,0.6330935251798561,0.6030252847079755
BeamNG.drive,4284,0.7987861811391224,0.8993930905695612,0.8671768836582993
Bear Haven Nights,14,1.0,1.0,0.7787255562245505
Bear Simulator,225,0.7066666666666667,0.8533333333333334,0.7842254872506327
Bear With Me,119,0.8151260504201681,0.907563025210084,0.8111137750199553
Bears Can't Drift!?,38,0.3684210526315789,0.6842105263157895,0.6230661848915494
Beast Boxing Turbo,160,0.875,0.9375,0.8427329692532571
Beasts Battle,14,0.42857142857142855,0.7142857142857143,0.6194538098105217
Beat Hazard,3530,0.9087818696883853,0.9543909348441927,0.9155395929100174
BeatBlasters III,40,-0.05,0.475,0.48317417048353006
Beatbuddy: On Tour,3,0.3333333333333333,0.6666666666666666,0.5568645699978907
Beatbuddy: Tale of the Guardians,552,0.44565217391304346,0.7228260869565217,0.6895353430939548
Beautiful Japanese Scenery - Animated Jigsaws,6,1.0,1.0,0.7216635107643746
Beekyr Reloaded,1,1.0,1.0,0.5941636475090435
Beeswing,26,1.0,1.0,0.8146098838169371
Before the Echo,906,0.7660044150110376,0.8830022075055187,0.833699273101512
Beholder,346,0.6647398843930635,0.8323699421965318,0.7752343976662847
Bejeweled 2 Deluxe,61,0.9672131147540983,0.9836065573770492,0.8439927025354724
Bejeweled 3,996,0.9136546184738956,0.9568273092369478,0.899672225188843
Bejeweled Deluxe,29,0.7241379310344828,0.8620689655172413,0.7320120361112299
Bejeweled Twist,35,0.8857142857142857,0.9428571428571428,0.7922762323738191
Bell Ringer,162,-0.6790123456790124,0.16049382716049382,0.23376157633686315
Belladonna,267,0.550561797752809,0.7752808988764045,0.7241321905048842
BellyBots,24,0.75,0.875,0.7326985278602314
Below Kryll,32,0.8125,0.90625,0.76445035967828
Ben and Ed,400,0.58,0.79,0.7422719755281318
Beneath The Cherry Trees,16,0.5,0.75,0.6434537975191007
Benji Challenges,6,-0.3333333333333333,0.3333333333333333,0.4261121630785418
Bermuda,91,0.23076923076923078,0.6153846153846154,0.5858052490818929
Bernie Needs Love,15,0.2,0.6,0.5565965984417068
Berserk: The Cataclysm,10,0.0,0.5,0.5
Besiege,11587,0.9193924225425045,0.9596962112712523,0.9322120513233519
Best in Show Solitaire,3,1.0,1.0,0.6705937099936721
Bet On Soldier,39,0.28205128205128205,0.6410256410256411,0.5945709078196204
Better Late Than DEAD,241,-0.26141078838174275,0.36929460580912865,0.3943380226296942
Between Me and The Night,85,0.5058823529411764,0.7529411764705882,0.6867686869545516
Beware Planet Earth,121,0.32231404958677684,0.6611570247933884,0.6232087226062374
Beyond Dimensions,13,0.6923076923076923,0.8461538461538461,0.6897489861525044
Beyond Divinity,62,0.1935483870967742,0.5967741935483871,0.5689703982071522
Beyond Flesh and Blood Episode 1,16,0.375,0.6875,0.6075903481393256
Beyond Good & Evil,722,0.814404432132964,0.907202216066482,0.8510814302354573
Beyond Gravity,409,0.6577017114914425,0.8288508557457213,0.7750891965753156
Beyond Reality,25,0.92,0.96,0.787492329393005
Beyond Sol,93,0.6774193548387096,0.8387096774193549,0.7524402459397964
Beyond Space,86,-0.27906976744186046,0.36046511627906974,0.39684232086841387
Bezier,30,0.8666666666666667,0.9333333333333333,0.7792067704947225
BiT Evolution,49,0.3877551020408163,0.6938775510204082,0.6341621171298696
Bientôt l'été,145,-0.22758620689655173,0.38620689655172413,0.4115921095161375
Bierzerkers,295,-0.13898305084745763,0.43050847457627117,0.4430398549322519
Big Action Mega Fight!,55,0.41818181818181815,0.7090909090909091,0.646849686234633
Big Bang Empire,114,-0.2807017543859649,0.35964912280701755,0.39329123612795597
Big Brain Wolf,49,0.14285714285714285,0.5714285714285714,0.5494281484162677
Big Fish Legend,26,0.38461538461538464,0.6923076923076923,0.6210038014680527
Big Journey to Home,12,-0.5,0.25,0.3655073568849881
Big Money! Deluxe,14,0.8571428571428571,0.9285714285714286,0.7389076196210433
Big Pharma,624,0.5673076923076923,0.7836538461538461,0.7428082793362196
Big Thinkers 1st Grade,14,1.0,1.0,0.7787255562245505
Big Thinkers Kindergarten,20,0.5,0.75,0.6500201823983419
Biglands: A Game Made By Kids,33,-0.030303030303030304,0.48484848484848486,0.4900897360226195
Bigscreen Beta,305,0.8295081967213115,0.9147540983606557,0.840705988728961
Bik - A Space Adventure,37,0.8918918918918919,0.9459459459459459,0.7967627279751718
Bin Weevils Arty Arcade,4,0.0,0.5,0.5
Binaries,32,1.0,1.0,0.8254773657578831
Binary Domain,1921,0.7001561686621551,0.8500780843310776,0.8141315805066635
Bio Menace,26,0.7692307692307693,0.8846153846153846,0.7420076029361055
BioShock,9193,0.8792559556184053,0.9396279778092027,0.9114472905211667
BioShock 2,4110,0.7815085158150852,0.8907542579075426,0.8588390905745723
BioShock 2 Remastered,853,-0.2543962485345838,0.37280187573270807,0.38947526758439643
BioShock Infinite,31140,0.8829158638407193,0.9414579319203596,0.9218576894013358
BioShock Remastered,3462,-0.1120739456961294,0.4439630271519353,0.4487824307572318
Biodrone Battle,24,-0.25,0.375,0.4224338240465895
Bionic Commando,291,0.44329896907216493,0.7216494845360825,0.6815154761976115
Bionic Commando Rearmed,396,0.3181818181818182,0.6590909090909091,0.6328286870696157
Bionic Dues,392,0.5612244897959183,0.7806122448979592,0.7341482400553272
Bionic Heart,69,0.4492753623188406,0.7246376811594203,0.6621128176354755
Bipolar Game,4,1.0,1.0,0.6919940778277485
Bird Assassin,175,0.7485714285714286,0.8742857142857143,0.795356717529167
Bird of Light,14,0.8571428571428571,0.9285714285714286,0.7389076196210433
Birth of Shadows,3,1.0,1.0,0.6705937099936721
Bit Blaster XL,79,1.0,1.0,0.8663149527762537
Bit Odyssey,27,0.25925925925925924,0.6296296296296297,0.5820888494779664
Bit Shifter,20,1.0,1.0,0.800040364796684
BitMaster,34,0.7058823529411765,0.8529411764705882,0.7319115947653566
Bitardia,27,0.7777777777777778,0.8888888888888888,0.7462665484338988
Bitardia Cards: Memes of 2ch,41,0.024390243902439025,0.5121951219512195,0.5082365420001788
Bitslap,14,1.0,1.0,0.7787255562245505
Bitweb,90,-0.26666666666666666,0.36666666666666664,0.4009599063426709
Bizarre Earthquake,25,0.28,0.64,0.5874976654674363
Black & White Bushido,10,1.0,1.0,0.7570708845427101
Black Closet,87,0.9080459770114943,0.9540229885057471,0.8360642192421827
Black Forest,8,0.5,0.75,0.6209718738361584
Black Hat Cooperative,18,0.6666666666666666,0.8333333333333334,0.6959495239533451
Black Hole Hazard,13,0.8461538461538461,0.9230769230769231,0.7319154275197277
Black Home,14,0.5714285714285714,0.7857142857142857,0.6592717464140289
Black Ice,211,0.9146919431279621,0.957345971563981,0.8661558102608402
Black Ink,180,0.8555555555555555,0.9277777777777778,0.8383259439257711
Black Island,28,0.42857142857142855,0.7142857142857143,0.6365236902612353
Black Mesa,4432,0.8795126353790613,0.9397563176895307,0.9046450358324112
Black Mirror I,158,0.27848101265822783,0.6392405063291139,0.6089658635762798
Black Mirror II,58,0.9310344827586207,0.9655172413793104,0.8291041040665091
Black Mirror III,44,0.7727272727272727,0.8863636363636364,0.7635264984092222
Black Moon Chronicles,1,1.0,1.0,0.5941636475090435
Black Rainbow,8,0.0,0.5,0.5
Black Rose,266,0.6992481203007519,0.849624060150376,0.7845888365969802
Black Sails,65,0.35384615384615387,0.676923076923077,0.6267989084897698
Black Sand Drift,15,0.3333333333333333,0.6666666666666666,0.5943276640695113
Black Viper: Sophia's Fate,28,-0.2857142857142857,0.35714285714285715,0.40898420649250977
BlackShadows,59,-0.6949152542372882,0.15254237288135594,0.25384599788097184
BlackShot: Mercenary Warfare FPS,495,-0.2080808080808081,0.39595959595959596,0.4120209143992562
BlackSmith HIT,68,0.6176470588235294,0.8088235294117647,0.7224935478378416
Blackbay Asylum,110,0.5272727272727272,0.7636363636363637,0.6997656534285286
Blackfaun,21,0.5238095238095238,0.7619047619047619,0.6586205592912904
Blackguards,1049,0.16110581506196378,0.5805529075309819,0.5706306014674679
Blackguards 2,205,0.24878048780487805,0.624390243902439,0.5993728031428913
Blacklight: Retribution,8536,0.4805529522024367,0.7402764761012184,0.7245268429606967
Blacksea Odyssey,100,0.84,0.92,0.8153140409798068
Blackwell Convergence,148,0.918918918918919,0.9594594594594594,0.8575879023635298
Blackwell Deception,167,0.9401197604790419,0.9700598802395209,0.8695362087622814
Blackwell Epiphany,291,0.9587628865979382,0.979381443298969,0.8925799834041366
Blade Kitten,455,0.6483516483516484,0.8241758241758241,0.7728480479825526
Blade Symphony,2237,0.4894948591864104,0.7447474295932052,0.7207419839132501
BladeShield,9,1.0,1.0,0.75
Blades of Time,584,0.5616438356164384,0.7808219178082192,0.739570955663327
Blades of the Righteous,8,1.0,1.0,0.7419437476723167
Bladestar,23,0.5652173913043478,0.782608695652174,0.6740410208773396
Blake Stone: Aliens of Gold,16,0.75,0.875,0.715180696278651
Blake Stone: Planet Strike,8,0.75,0.875,0.6814578107542375
Blameless,974,0.6406570841889117,0.8203285420944558,0.7799811386794309
Blast Em!,157,-0.01910828025477707,0.49044585987261147,0.4925271368169705
BlastZone 2,25,0.68,0.84,0.7124943304209167
Blasted Fortress,10,-0.4,0.3,0.39717164618291595
Blaster Shooter GunGuy!,114,-0.2631578947368421,0.3684210526315789,0.3999605338699587
Blaster Simulator,8,-0.75,0.125,0.31854218924576244
Blasters of the Universe,28,0.7142857142857143,0.8571428571428571,0.7275394837687255
Blasting Agent: Ultimate Edition,9,1.0,1.0,0.75
BlazBlue: Calamity Trigger,828,0.7004830917874396,0.8502415458937198,0.8039187031410833
BlazBlue: Chronophantasma Extend,434,0.9262672811059908,0.9631336405529954,0.8887560820328488
BlazeRush,408,0.7450980392156863,0.8725490196078431,0.8115986464617201
Bleed,1002,0.8662674650698603,0.9331337325349301,0.8790408156087128
Bleeding Blocks,8,0.75,0.875,0.6814578107542375
Bleeding Border,21,0.047619047619047616,0.5238095238095238,0.5144200508446628
Blender,1810,0.9248618784530387,0.9624309392265193,0.9140899307659185
Blight of the Immortals,26,0.23076923076923078,0.6153846153846154,0.5726022808808316
Blind Trust,667,0.08545727136431784,0.5427286356821589,0.5366978127183879
Blinding Dark,24,-0.25,0.375,0.4224338240465895
Bliss,30,0.4,0.7,0.6288646633052565
Blitz Breaker,39,0.7435897435897436,0.8717948717948718,0.7493233024335447
Blitzkrieg 2 Anthology,112,0.7678571428571429,0.8839285714285714,0.7914135533624262
Blitzkrieg 3,421,0.011876484560570071,0.505938242280285,0.5049758323020483
Blitzkrieg Anthology,114,0.8245614035087719,0.9122807017543859,0.8134569938741293
Blob From Space,44,-0.5909090909090909,0.20454545454545456,0.29847973651059484
Block Blowout,12,-0.3333333333333333,0.3333333333333333,0.41033823792332536
Block Legend DX,48,0.125,0.5625,0.5431321996899966
Block N Load,4588,0.44943330427201394,0.724716652136007,0.7069605234030922
Block Story,144,-0.08333333333333333,0.4583333333333333,0.4676476748576379
Block'hood,266,0.631578947368421,0.8157894736842105,0.7570479814424338
BlockAid,3,1.0,1.0,0.6705937099936721
Blockland,2894,0.5355908776779544,0.7677954388389772,0.7434877805626107
Blockpocalypse,8,1.0,1.0,0.7419437476723167
Blocks That Matter,394,0.47715736040609136,0.7385786802030457,0.6991349463860174
Blockscape,468,-0.18803418803418803,0.405982905982906,0.4207434945215093
Blockships,13,1.0,1.0,0.7740818688869509
Blockstorm,165,0.9030303030303031,0.9515151515151515,0.8546085863364556
Blockwick 2,36,1.0,1.0,0.8313857612521718
Bloo Kid 2,79,0.8227848101265823,0.9113924050632911,0.8013983788665378
Blood Alloy: Reborn,31,0.5483870967741935,0.7741935483870968,0.6775969261419335
Blood Bowl 2,1434,0.41283124128312415,0.706415620641562,0.683271779182029
Blood Bowl: Chaos Edition,798,0.6190476190476191,0.8095238095238095,0.768129521468442
Blood Bowl: Legendary Edition,513,0.5555555555555556,0.7777777777777778,0.7353533216684673
Blood Code,72,0.3611111111111111,0.6805555555555556,0.6309312110252784
Blood II: The Chosen + Expansion,82,0.0975609756097561,0.5487804878048781,0.5358817840289473
Blood Knights,237,0.16455696202531644,0.5822784810126582,0.5664344634814276
Blood Omen 2: Legacy of Kain,173,0.34104046242774566,0.6705202312138728,0.6344371693971167
Blood and Bacon,3805,0.9479632063074901,0.973981603153745,0.9343599143120424
Blood and Gold: Caribbean!,371,0.2884097035040431,0.6442048517520216,0.6199292869921441
Blood of Magic,43,0.5813953488372093,0.7906976744186046,0.6976483969101107
Blood of the Werewolf,329,0.17933130699088146,0.5896656534954408,0.5740169674463755
Blood: One Unit Whole Blood,381,0.7795275590551181,0.889763779527559,0.8246724780735512
BloodGate,84,0.7142857142857143,0.8571428571428571,0.7633803961454833
BloodLust Shadowhunter,171,0.695906432748538,0.847953216374269,0.7740676279045033
BloodNet,13,-0.38461538461538464,0.3076923076923077,0.394583896581942
BloodRayne,200,0.49,0.745,0.6953596328249387
BloodRayne 2,131,0.35877862595419846,0.6793893129770993,0.6381377692673608
BloodRayne: Betrayal (Legacy),226,0.168141592920354,0.584070796460177,0.5676493764856486
Bloodbath,22,-0.5454545454545454,0.22727272727272727,0.33339526944563447
Bloodline Champions,774,0.7054263565891473,0.8527131782945736,0.8051078891428098
Bloodsports.TV,166,0.6385542168674698,0.8192771084337349,0.7508759507957234
Bloodwood Reload,139,-0.3237410071942446,0.3381294964028777,0.37469897805786767
Bloody Good Time,413,0.5351089588377724,0.7675544794188862,0.7239414127800757
Bloody Streets,44,0.5,0.75,0.6705171460294967
Bloody Trapland,1144,0.715034965034965,0.8575174825174825,0.8146127616198031
Bloody Walls,165,0.44242424242424244,0.7212121212121212,0.6737344080708809
Bloons TD Battles,1652,0.5702179176755447,0.7851089588377724,0.7544742186823007
Bloons TD5,1444,0.853185595567867,0.9265927977839336,0.8788620196406106
Bloonz Toonz,4,-0.5,0.25,0.40400296108612577
Bloop,77,-0.2987012987012987,0.35064935064935066,0.3908867483120442
Bloop Reloaded,17,0.17647058823529413,0.5882352941176471,0.5512722559357107
Blowy Fish,18,0.2222222222222222,0.6111111111111112,0.5653165079844484
Bloxitivity,13,0.07692307692307693,0.5384615384615384,0.5210832206836116
Blue Effect VR,42,0.8095238095238095,0.9047619047619048,0.7743021286482364
Blue Estate,383,0.7911227154046997,0.8955613577023499,0.8296056109789183
Blue Rider,21,1.0,1.0,0.802821067737918
Blue Rose Reprise,56,0.32142857142857145,0.6607142857142857,0.6131278165316918
Blue Solar: Chaos War,10,0.6,0.8,0.6542425307256261
Blue Toad Murder Files - The Mysteries of Little Riddle,46,0.6521739130434783,0.8260869565217391,0.7237619416469248
Blueberry Garden,76,0.42105263157894735,0.7105263157894737,0.6535864950488438
Blueprint Tycoon,481,0.6507276507276507,0.8253638253638254,0.7747007408653073
Blues and Bullets,389,0.5167095115681234,0.7583547557840618,0.7154773705657047
BoX -containment-,3,1.0,1.0,0.6705937099936721
Bob Came in Pieces,63,0.4603174603174603,0.7301587301587301,0.6643455157225088
Bob Was Hungry,101,0.7623762376237624,0.8811881188118812,0.7864574824497738
Bocce Revolution,11,0.6363636363636364,0.8181818181818182,0.6675872063573061
Bohemian Killing,38,0.5789473684210527,0.7894736842105263,0.693389719115292
Boid,312,0.6410256410256411,0.8205128205128205,0.7636783648480279
Bolt,8,0.75,0.875,0.6814578107542375
"Bolt Riley, A Reggae Adventure - Chapter 1",22,0.8181818181818182,0.9090909090909091,0.7499070958315482
Bomb The Monsters!,6,0.0,0.5,0.5
Bomb U!,22,0.9090909090909091,0.9545454545454546,0.7776745509239426
BomberZone,22,0.45454545454545453,0.7272727272727273,0.6388372754619712
Bombernauts,83,0.9518072289156626,0.9759036144578314,0.8505164104799012
Bombing Bastards,43,0.5348837209302325,0.7674418604651163,0.681836525157302
Bombshell,111,0.38738738738738737,0.6936936936936937,0.6468943903012041
Bombslinger,10,1.0,1.0,0.7570708845427101
Bone: Out from Boneville,52,0.23076923076923078,0.6153846153846154,0.5804634161715543
Bone: The Great Cow Race,19,0.47368421052631576,0.7368421052631579,0.6407229691468787
Boneless Zombie,16,0.375,0.6875,0.6075903481393256
Bonetown - The Power of Death,5,-0.6,0.2,0.37493406463348306
Bonsai,52,0.038461538461538464,0.5192307692307693,0.5134105693619258
Boo Breakers: The Ghostening,5,1.0,1.0,0.7084432256108616
Boo Bunny Plague,158,0.569620253164557,0.7848101265822784,0.7228847209514814
Boogeyman,164,0.7560975609756098,0.8780487804878049,0.7967622364931762
Book Series - Alice in Wonderland,3,1.0,1.0,0.6705937099936721
Book of Demons,220,0.8909090909090909,0.9454545454545454,0.8577401248726734
Book of Legends,6,0.3333333333333333,0.6666666666666666,0.5738878369214582
BoomTown! Deluxe,10,0.6,0.8,0.6542425307256261
Booster Trooper,100,-0.1,0.45,0.46246261416907064
Boot Hill Heroes,74,0.6756756756756757,0.8378378378378378,0.7457380552591766
Borderlands 2,21306,0.8350699333521074,0.9175349666760537,0.8967534231775711
Borderlands GOTY,9185,0.880021774632553,0.9400108873162766,0.9117982629122877
Borderlands: The Pre-Sequel,8567,0.5419633477296604,0.7709816738648302,0.753238748121544
Borderless Gaming,383,0.8015665796344648,0.9007832898172323,0.8339568401667588
Borealis,142,0.14084507042253522,0.5704225352112676,0.5546140281482368
Boring Man - Online Tactical Stickman Combat,1711,0.6879018118059614,0.8439509059029807,0.8073817585292269
Bosch's Damnation,5,0.6,0.8,0.625065935366517
Boson X,684,0.8538011695906432,0.9269005847953217,0.8671009090240096
BossConstructor,100,0.68,0.84,0.7552542236503197
Bot Colony,48,0.3333333333333333,0.6666666666666666,0.6150191991733244
Bot Vice,40,0.8,0.9,0.7692132722635187
Botanicula,1272,0.9433962264150944,0.9716981132075472,0.9168681874052463
Botology,68,-0.5882352941176471,0.20588235294117646,0.28810138301157945
Bottle,57,0.40350877192982454,0.7017543859649122,0.6423281444797918
Boulder Dash 30th Anniversary,16,0.625,0.8125,0.6793172468988758
Bounce,13,1.0,1.0,0.7740818688869509
Bound By Flame,1149,0.2758920800696258,0.6379460400348129,0.6214132031767832
Boundel,30,0.8666666666666667,0.9333333333333333,0.7792067704947225
Bounders and Cads,4,-0.5,0.25,0.40400296108612577
Boundless,302,0.423841059602649,0.7119205298013245,0.6739729251503073
Bounty Train,152,0.631578947368421,0.8157894736842105,0.7463286390434508
BowMage,2,1.0,1.0,0.6407951473548253
Bowl Bound College Football,56,0.17857142857142858,0.5892857142857143,0.562848786962051
Bowl VR,12,0.16666666666666666,0.5833333333333334,0.5448308810383373
Bowling for VR,10,0.4,0.7,0.602828353817084
Bowslinger,25,0.04,0.52,0.5124996664953481
Box Maze,12,0.8333333333333334,0.9166666666666666,0.7241544051916865
Box Out!,6,1.0,1.0,0.7216635107643746
BoxesWithGuns,42,-0.47619047619047616,0.2619047619047619,0.338645806677508
Boxing Saga,12,0.3333333333333333,0.6666666666666666,0.5896617620766746
Braid,3184,0.8712311557788944,0.9356155778894473,0.8971951335299716
Brain Guzzler,3,0.3333333333333333,0.6666666666666666,0.5568645699978907
BrainBread 2,930,0.33548387096774196,0.667741935483871,0.6463180252386956
Bravada,31,0.4838709677419355,0.7419354838709677,0.6567031701252355
Braveland,289,0.6332179930795848,0.8166089965397924,0.7591619649507741
Braveland Pirate,26,0.6923076923076923,0.8461538461538461,0.7178068426424948
Braveland Wizard,45,0.28888888888888886,0.6444444444444445,0.5988238583937007
Brawlhalla,19408,0.755358615004122,0.877679307502061,0.8583460240449422
Breach & Clear,897,0.6811594202898551,0.8405797101449275,0.7966059089426705
Breach & Clear: Deadline Rebirth (2016),390,0.09230769230769231,0.5461538461538461,0.5384999081521498
Breached,55,0.38181818181818183,0.6909090909090909,0.6340801483011866
Break the Cube,13,-0.6923076923076923,0.15384615384615385,0.3102510138474956
Break_In,38,0.42105263157894735,0.7105263157894737,0.6406470684474851
Breakneck,24,0.8333333333333334,0.9166666666666666,0.7585539198447016
Breakout Invaders,23,-0.4782608695652174,0.2608695652173913,0.35273452079609724
Breakroom,5,-0.2,0.4,0.4583113548778277
Breath of Death VII ,703,0.7524893314366998,0.8762446657183499,0.8239730931192812
Breezeblox,19,0.7894736842105263,0.8947368421052632,0.7345382819114645
Bret Airborne,26,0.6923076923076923,0.8461538461538461,0.7178068426424948
Bric,3,1.0,1.0,0.6705937099936721
Brick Battalion,5,1.0,1.0,0.7084432256108616
Brick Inventions,29,0.7241379310344828,0.8620689655172413,0.7320120361112299
Brick Rigs,53,0.8113207547169812,0.9056603773584906,0.7835759967093139
Brick-Force,1600,-0.45875,0.270625,0.2955094572483348
Bridge Constructor,478,0.4309623430962343,0.7154811715481172,0.681865024089876
Bridge Constructor Medieval,114,0.45614035087719296,0.7280701754385965,0.6734017412920716
Bridge Constructor Playground,85,0.2235294117647059,0.611764705882353,0.582525698886895
